収容局,ケーブル名,備考,経度,緯度,分岐00,分岐01,分岐02,分岐03,分岐04,分岐05
石山東,Jケーブル,下大川前線_5,139.0550587,37.92526618,,,,,,
石山東,Jケーブル,下大川前線_5-1,139.0543152,37.92583946,,,,,,
石山東,Jケーブル,下大川前線_6,139.0542094,37.92597923,,,,,,
山二ツ,Aケーブル,笹越線_23,139.0868437,37.89896921,,,,,,
山二ツ,Aケーブル,紫石二幹_4,139.0847321,37.90074977,,,,,,
山二ツ,Aケーブル,笹越分線_2,139.0830276,37.89807069,,,,,,
山二ツ,Aケーブル,紫竹幹_13,139.0829252,37.89804216,,,,,,
山二ツ,Aケーブル,盲唖支_1,139.0861901,37.89570317,,,,,,
山二ツ,Aケーブル,山二ツ幹_2,139.0835913,37.89471108,,,,,,
山二ツ,Aケーブル,姥ケ山線_7D,139.0828601,37.89444437,,,,,,
山二ツ,Aケーブル,姥ケ山線_8,139.0835589,37.89474765,,,,,,
山二ツ,Aケーブル,姥ケ山線_9,139.0860808,37.8957909,,,,,,
山二ツ,Aケーブル,小山線_3,139.0871268,37.8962048,,,,,,
山二ツ,Aケーブル,小山線_2,139.0858603,37.89697066,,,,,,
山二ツ,Aケーブル,小山線_1,139.0840093,37.89801258,,,,,,
山二ツ,Aケーブル,笹越分線_1D,139.0831158,37.89839567,,,,,,
山二ツ,Aケーブル,笹越分線_1,139.0834345,37.89962347,,,,,,
山二ツ,Aケーブル,笹越線_21,139.0846523,37.90070043,,,,,,
山二ツ,Aケーブル,笹越線_22,139.0854584,37.90006922,,,,,,
山二ツ,Aケーブル,笹越線_23,139.0868437,37.89896921,,,,,,
山二ツ,Aケーブル,不明,,,,,,,,
山二ツ,Aケーブル,笹越線_22,139.0854584,37.90006922,,,,,,
山二ツ,Bケーブル,姥ケ山線_7D,139.0828601,37.89444437,,,,,,
山二ツ,Bケーブル,山二ツ局前線_3,139.0845776,37.89199753,,,,,,
山二ツ,Bケーブル,山二ツ局前線_4,139.0829559,37.89147297,,,,,,
山二ツ,Bケーブル,山二ツ線_9D,139.0835938,37.89044189,,,,,,
山二ツ,Bケーブル,山二ツ線_11,139.0854237,37.89129571,,,,,,
山二ツ,Bケーブル,山二ツ線_13,139.087437,37.89194584,,,,,,
山二ツ,Bケーブル,山二ツ線_15D,139.0893825,37.89325432,,,,,,
山二ツ,Bケーブル,山二ツ線_17,139.0911304,37.89449687,,,,,,
山二ツ,Bケーブル,山二ツ線_18,139.0919193,37.8952635,,,,,,
山二ツ,Bケーブル,笹越線_26,139.0901692,37.89652224,,,,,,
山二ツ,Bケーブル,笹越線_25,139.0888437,37.8973437,,,,,,
山二ツ,Bケーブル,笹越線_26,139.0901692,37.89652224,,,,,,
山二ツ,Bケーブル,笹越線_25,139.0888437,37.8973437,,,,,,
山二ツ,Bケーブル,山二ツ線_11,139.0854237,37.89129571,,,,,,
山二ツ,Bケーブル,山二ツ線_13,139.087437,37.89194584,,,,,,
山二ツ,Bケーブル,山二ツ線_15D,139.0893825,37.89325432,,,,,,
山二ツ,Bケーブル,山二ツ15分線_1,139.090463,37.89234533,,,,,,
山二ツ,Bケーブル,山二ツ15分線_2,139.0921628,37.89321331,,,,,,
山二ツ,Bケーブル,刑務所分_4,139.0919211,37.89295047,,,,,,
山二ツ,Cケーブル,姥ケ山線_7D,139.0828601,37.89444437,,,,,,
山二ツ,Cケーブル,山二ツ局前線_2,139.083685,37.89328874,,,,,,
山二ツ,Cケーブル,山二ツ局前線_3,139.0845776,37.89199753,,,,,,
山二ツ,Cケーブル,山二ツ局前線_4,139.0829559,37.89147297,,,,,,
山二ツ,Cケーブル,山二ツ線_9D,139.0835938,37.89044189,,,,,,
山二ツ,Cケーブル,山二ツ線_8,139.0818851,37.88996246,,,,,,
山二ツ,Cケーブル,山二ツ線_7,139.0803107,37.88950472,,,,,,
山二ツ,Cケーブル,山二ツ線_6,139.0791061,37.88886928,,,,,,
山二ツ,Cケーブル,山二ツ線_5,139.0776365,37.88882785,,,,,,
山二ツ,Cケーブル,山二ツ線_3D,139.0763659,37.88839718,,,,,,
山二ツ,Cケーブル,山二ツ線_2,139.0738646,37.88782735,,,,,,
山二ツ,Cケーブル,長潟線_23,139.0723859,37.88587048,,,,,,
山二ツ,Cケーブル,長潟線_24,139.0731855,37.8846799,,,,,,
山二ツ,Cケーブル,長潟線_25,139.0742488,37.88303448,,,,,,
山二ツ,Cケーブル,山二ツ線_9,139.0833904,37.89037583,,,,,,
山二ツ,Cケーブル,山二ツ線_8,139.0818851,37.88996246,,,,,,
